id,name,district
8278,Buloqboshi,186
8279,Nurobod ,186
8280,Jartepa,186
8281,Jarqishloq,186
8282,Jozmon,186
8283,Binokor,186
8284,Guliston,186
8285,Istiqlol,186
8286,Algar mahallasi,186
8287,Ipakli mahallasi,186
8288,Bekravot mahallasi,186
8289,Bunyodkor mahallasi,186
8290,Beshyogoch MFY,186
8291,Boybul mahallasi,186
8292,Vatak mahallasi,186
8293,Zarafshon MFY,186
8294,Yettiuylik mahallasi,186
8295,Andak mahallasi,186
8296,Ispanza mahallasi,186
8297,Jayratepa mahallasi,186
8298,Mergancha,186
8299,Mirzaqishloq,186
8300,Kamongaron,186
8301,Bog‘ishamol,186
8302,Jo‘roptepa,186
8303,Katta Kamongaron,186
8304,Qayroqli,186
8305,Soy guzar,186
8306,Kamardon,186
8307,Kenagas,186
8308,Taroqli,186
8309,Qoratepa,186
8310,Ishchan,186
8311,Rahmatobod,186
8312,Quyi Kamongaron MFY,186
8313,O‘rta Vag‘ashti,186
8314,Kuyi Algar MFY,186
8315,Katta Torinjak,186
8316,Mazortepa,186
8317,Omonkuton MFY,186
8318,Sariqtepa mahallasi,186
8319,Tersak mahallasi,186
8320,Quyi-Torinjak,186
8321,Quyiqishloq mahallasi,186
8322,Muminobod 1 MFY,186
8323,Murotkishlok mahallasi,186
8324,Terak mahallasi,186
8325,Tinchlik mahallasi,186
8326,Kamangaroncha mahallasi,186
8327,Kichik Torinjak MFY,186
8328,Kulollik mahallasi,186
8329,Pastki Kalangar MFY,186
8330,Quyi O‘roqboyjar MFY,186
8331,Toshariq mahallasi,186
8332,Mirzaboglon Chep MFY,186
8333,Nisbot,186
8334,Xalqobod,186
8335,Soy g‘o‘s,186
8336,Xuja axrori vali,186
8337,Yuqori Sanchiqul,186
8338,Yuqori Beshkapa,186
8339,Uzun,186
8340,Chep,186
8341,Chumchukli,186
8342,Yuqori Kalangar,186
8343,Shodlik MFY,186
8344,Yangi Hayot,186
8345,Uzunsoy MFY,186
8346,Shurvoqota MFY,186
8347,Turtkul MFY,186
8348,Urta Guzar mahallasi,186
8349,Choshtepa MFY,186
8350,Chor Chinor MFY,186
8351,Urokboyjar MFY,186
8352,Ukrach mahallasi,186
8353,Mingtepa,186
8354,Qorabuloq,186
8355,Navro‘z mahallasi,186
8356,Yukori Tegana mahallasi,186
8357,O‘ramas,186
8358,Xo‘jabaland,186
8359,Yuqori Qayroqli,186
8360,Oqmachit MFY,186
8361,Pochvon mahallasi,186
8362,Mo‘g‘ol,186
8363,Chorraxa,186
8364,Sanchiqul,186
8365,Ko‘tarma,186
8366,Navbog‘ mahallasi,186
8367,Sovg‘on,186
8368,Mustaqillik,186
8369,Quyi Tegana,186
8370,Aloxotin MFY,186
8371,Beshkapa 2 MFY,186
8372,Zinak mahallasi,186
8373,Qizilbosh mahallasi,186
8374,Yangi Vag‘ashti,186
8375,Xo‘ja guzar,186
8376,Xo‘jayduq,186
8377,G‘ijduvon,186
8378,Qo‘yi Guzar mahallasi,186
8379,G‘ishtmachit MFY,186
8380,Mang‘itobod MFY,186
8381,Vag‘ashti mahallasi,186
8382,Do‘stlik,186
8383,Chag‘izmon mahallasi,186
8384,So‘fiyon mahallasi,186
8385,G‘o‘slik,186
8386,G‘oyibota,186
8387,So‘fi,186
8388,Vatkan Qo‘zibek,186
8389,Quyi Mo‘minobod,186
8390,Dehqonobod MFY,187
8391,Toytuyoq MFY,187
8392,Sohibkor MFY,187
8393,Hazarbobo MFY,187
8394,Sheyxlarkent MFY,187
8395,Yangiravot MFY,187
8396,Gulobod,187
8397,Beshkapa MFY,187
8398,Beshbola MFY,187
8399,Zarband MFY,187
8400,Baxrin MFY,187
8401,Boylata MFY,187
8402,Damariq MFY,187
8403,J.Mahmudov MFY,187
8404,Zartepa MFY,187
8405,Zarbuloq MFY,187
8406,Borlos MFY,187
8407,Beshariq MFY,187
8408,Azamat MFY,187
8409,Boytubi MFY,187
8410,Qiyot,187
8411,Ravot MFY,187
8412,Xalqobod MFY,187
8413,Chaqar MFY,187
8414,Yangikent MFY,187
8415,Ishtixon MFY,187
8416,Odil MFY,187
8417,Kutarma MFY,187
8418,Orlot MFY,187
8419,Tupor MFY,187
8420,Qayirma MFY,187
8421,Minglar MFY,187
8422,Mirzaqul MFY,187
8423,Moxpar MFY,187
8424,Chinortepa MFY,187
8425,Xumo MFY,187
8426,Mirishkor MFY,187
8427,Namuna MFY,187
8428,Xonaqa MFY,187
8429,Qirqyigit MFY,187
8430,Qoraqishloq MFY,187
8431,Sheyxlar MFY,187
8432,Murobod MFY,187
8433,Shayxislom MFY,187
8434,Kuktepa MFY,187
8435,So‘g‘at MFY,187
8436,Qung‘irot MFY,187
8437,G‘.G‘ulom MFY,187
8438,Buronxo‘ja MFY,187
8439,Katta-Qangli MFY,187
8440,Yug‘ontepa MFY,187
8441,Bog‘bon MFY,187
8442,O‘zbekiston,187
8443,O‘zbekqo‘rg‘on MFY,187
8444,Chag‘atoy MFY,187
8445,Do‘stlik MFY,187
8446,Bo‘ston MFY,187
8447,Q.Qarshiyev MFY,187
8448,Chimqo‘rg‘on MFY,187
8449,Bog‘ixon MFY,187
8450,Safoxo‘ja MFY,187
8451,Qoraqo‘yli MFY,187
8452,Do‘stlik,188
8453,Yangi Go‘shsoy,188
8454,Navro‘z-1,188
8455,Bo‘ston,188
8456,Samarchug‘,188
8457,Sog‘lom,188
8458,Ko‘k-terak,188
8459,Gulbog‘,188
8460,Qatag‘on,188
8461,Go‘zal,188
8462,Bog‘i surx,188
8463,Yangi Bog‘i Surh,188
8464,Namuna,188
8465,Nishbosh,188
8466,Oppartak,188
8467,Lashkerak,188
8468,Obod,188
8469,Dorilfunun,188
8470,Beruniy,188
8471,Bobotog,188
8472,Mustakillik,188
8473,Xakkarman,188
8474,Yangiobod,188
8475,Gulzor,188
8476,Maydon,188
8477,Zarbuloq,188
8478,Nurchi,188
8479,Geolog,188
8480,Obliq,188
8481,Grum,188
8482,Ozodlik,188
8483,Jigariston,188
8484,Istiqlol,188
8485,Karvon,188
8486,Taraqqiyot,188
8487,Chinniobod,188
8488,G‘ofur G‘ulom,188
8489,Ulug‘bek,188
8490,Yangi xayot,188
8491,Yoshlik,188
8492,Istiqbol,188
8493,Kimyogar,188
8494,Navbahor,188
8495,Chotkol,188
8496,Korabog‘,188
8497,8-mart,188
8498,Buloq-ariq mahallasi,189
8499,Farg‘ona mahallasi,189
8500,Navro‘z mahallasi,189
8501,Shirin,189
8502,Sementchi,189
8503,Samarqand,189
8504,Bunyodkor mahallasi,189
8505,Jomiy mahallasi,189
8506,Birdamlik mahallasi,189
8507,Madaniyat mahallasi,189
8508,Bobur mahallasi,189
8509,X.Olimjon mahallasi,189
8510,Yoshlik mahallasi,189
8511,Taraqqiyot mahallasi,189
8512,A.Navoiy mahallasi,189
8513,Istiqlol mahallasi,189
8514,Farxod mahallasi,189
8515,Tinchlik mahallasi,189
8516,Do‘stlik mahallasi,189
8517,Obod-turmush mahallasi,189
8518,Nurli yo‘l mahallasi,189
8519,O‘zbekiston mahallasi,189
8520,Al-Xorazmiy mahallasi,189
8521,Mustaqillik mahallasi,189
8522,Sayxun,189
8523,Metallurg mahallasi,189
8524,Muqumiy MFY,189
8525,Paxtakor mahallasi,189
8526,Qosim ota Farmonov mahallasi,189
8527,Ma’rifat mahallasi,189
8528,Yangi xayot MFY,189
8529,Sirdaryo mahallasi,189
8530,Turkiston mahallasi,189
8531,Andijon mahallasi,189
8532,Bog‘ishamol,189
8533,Do‘stlik MFY,190
8534,Navro‘z MFY,190
8535,Mirzo Ulug‘bek MFY,190
8536,Bo‘ston MFY,190
8537,O‘zbekiston MFY,190
8538,Ko‘rpasoy MFY,190
8539,Mahmudxo‘ja Behbudiy MFY,190
8540,G‘ofur G‘ulom MFY,190
8541,Ahmad Yassaviy MFY,190
8542,Oltin MFY,190
8543,Abdulla Qahhor MFY,190
8544,Abdulla Avloniy MFY,190
8545,Abdulla Qodiriy MFY,190
8546,Mustaqillik MFY,190
8547,Zarbuloq MFY,190
8548,Ramazon MFY,190
8549,Namuna MFY,190
8550,Islom Karimov MFY,190
8551,Kamalak MFY,190
8552,Alisher Navoiy MFY,190
8553,Muso Jalil MFY,190
8554,Qalmoqir MFY,190
8555,Olmaliqovul MFY,190
8556,Koinot MFY,190
8557,Oydin MFY,190
8558,Kimyogar MFY,190
8559,Birdamlik MFY,190
8560,Metallurg MFY,190
8561,Olmaliqsoy MFY,190
8562,Gultepa MFY,190
8563,Bobur MFY,190
8564,Muqimiy MFY,190
8565,Ibn Sino MFY,190
8566,Toshkent MFY,190
8567,Uvaysiy MFY,190
8568,Bog‘aro MFY,190
8569,Furqat MFY,190
8570,Yangi hayot MFY,190
8571,Tinchlik MFY,190
8572,Saxovat MFY,190
8573,Temur Malik MFY,190
8574,Hilol MFY,190
8575,Cho‘lpon MFY,190
8576,Hamid Olimjon MFY,190
8577,Sharof Rashidov MFY,190
8578,Hamza MFY,190
8579,So‘fi Olloyor MFY,190
8580,Chambil MFY,190
8581,Usmon Nosir MFY,190
8582,Shosh-iloq MFY,190
8583,Yulduz MFY,190
8584,Terakli MFY,190
8585,Adolat,191
8586,Amir Temur,191
8587,Baxt,191
8588,Bahor,191
8589,Kuyosh,191
8590,Madaniyat,191
8591,Yulduz,191
8592,Kabutar,191
8593,Lola,191
8594,Xayot guli,191
8595,V.Xaydarov,191
8596,Umid,191
8597,Birlik,191
8598,Bobur,191
8599,Chinor,191
8600,Do‘stlik,191
8601,Tinchlik,191
8602,X. A. Yassaviy ko‘chasi,191
8603,Ma’rifat,191
8604,Sharq,191
8605,Turon,191
8606,Kamolot,191
8607,Navruz,191
8608,Xamza,191
8609,Iftixor,191
8610,Kamalak,191
8611,G‘alaba,191
8612,Iqbol,191
8613,Mir Alisher,191
8614,Navbaxor,191
8615,Xumo,191
8616,Ishonch,191
8617,Semurg,191
8618,Guliston,191
8619,Istiklol,191
8620,Muruvvat,191
8621,Gulzor,191
8622,Kimyogar,191
8623,M. Ulug‘bek,191
8624,Nur,191
8625,Yoshlik,191
8626,Shodlik,191
8627,MirzoG‘olib,191
8628,X.Maksudov,191
8629,Yoshlik-2,192
8630,Do‘stlik,192
8631,Ilg‘or,192
8632,Bo‘ston,192
8633,O‘zbekiston,192
8634,Qora-qo‘yli,192
8635,O‘zbekobod,192
8636,Mustaqillik,192
8637,Istiqlol,192
8638,O‘rikzor,192
8639,Beshyuz,192
8640,Turon,192
8641,Xamza,192
8642,Savrak,192
8643,Qo‘rg‘on,192
8644,Yoshlik,192
8645,Bog‘ishamol,192
8646,Dalvarzin,192
8647,Isfara,192
8648,Guliston,192
8649,Birdamlik,192
8650,Bunyodkor,192
8651,Qushchi,192
8652,Istiqbol,192
8653,Bobur Mirzo,192
8654,Gulzor,192
8655,Achamayli,192
8656,Ziyoli mahallasi,192
8657,Saryuz,192
8658,Xonobod,192
8659,Pastki kerayit,192
8660,Terakzor,192
8661,Oltin vodiy,192
8662,Xos,192
8663,Mallaboy,192
8664,Nazarboy,192
8665,Yangi bozor,192
8666,Parchayuz mahallasi,192
8667,Nayman,192
8668,Paxtakor,192
8669,Oq tepa,192
8670,Taqachi,192
8671,Farxod,192
8672,Uyas,192
8673,Shova,192
8674,Yangi ovul,192
8675,Yangi xayot,192
8676,Dexqonobod,192
8677,Qolg‘onsir,192
8678,Qushtamg‘ali,192
8679,Qo‘qoni,192
8680,Bo‘ka,193
8681,O‘zbek mahallasi,193
8682,Cho‘labod MFY,193
8683,Bo‘ston,193
8684,Yangiqo‘rg‘on,193
8685,Jo‘robod mahallasi,193
8686,Ko‘korol,193
8687,Qo‘chqorso‘ygan mahallasi,193
8688,Xo‘jaqo‘rg‘on,193
8689,Quldiroq,193
8690,Achamayli,193
8691,Achamayli fayz baraka,193
8692,Beshkapa,193
8693,Bunyodkor,193
8694,Baxmal,193
8695,Kiyikchi,193
8696,Chavlisoy,193
8697,Parkent,193
8698,Mirzabek,193
8699,Ezgulik,193
8700,Katta Rovot,193
8701,Ramadon mahallasi,193
8702,Madaniyat mahallasi,193
8703,Samarqand,193
8704,Yangi Xayot mahallasi,193
8705,Moytepa,193
8706,Qoraquduq,193
8707,Shodlik,193
8708,Rovot,193
8709,Guliston mahallasi,193
8710,Yangiobod mahallasi,193
8711,Istiqlol,193
8712,Navobod,193
8713,Oltish,193
8714,Toshloq mahallasi,193
8715,Navro‘z mahallasi,193
8716,O‘rtatepa,193
8717,Qo‘ldoshtepa mahallasi,193
8718,Do‘stlik mahallasi,193
8719,Qoraqo‘yli,193
8720,Yangibog‘ mahallasi,193
8721,Jag‘albayli,193
8722,Dashtobod,193
8723,Ibrat,193
8724,Do‘stlik,194
8725,Navro‘z,194
8726,Ma’rifat MFY,194
8727,Bog‘cha-ovul mahallasi,194
8728,Sari-kangli,194
8729,Qo‘shqo‘rg‘on,194
8730,Na’muna,194
8731,Ko‘ktunli mahallasi,194
8732,Xo‘ja,194
8733,Barraj,194
8734,Besh-tut.,194
8735,DADABAYEV,194
8736,Bog‘iston,194
8737,Chinor mahallasi,194
8738,Bunyodkor mahallasi,194
8739,Yoshlik,194
8740,Talpin,194
8741,Qaramanas,194
8742,Qapal,194
8743,Fazogir,194
8744,Qoraboy,194
8745,Aydarali,194
8746,Boyterak,194
8747,Gulobod,194
8748,Dumaloq,194
8749,Markaziy,194
8750,Qoronqul,194
8751,Iskandar,194
8752,Istiqlol,194
8753,Boladala,194
8754,Burchumullo,194
8755,Navobod,194
8756,Dahana,194
8757,Kichiksoy,194
8758,Birlik mahallasi,194
8759,Qizilsu mahallasi,194
8760,Ugam,194
8761,Uyenkulsay,194
8762,Obod,194
8763,Chimgan,194
8764,Pargos mahallasi,194
8765,Tovoqsoy,194
8766,Tolebe,194
8767,Nanay,194
8768,Xumson mahallasi,194
8769,Pskom mahallasi,194
8770,Uzun mahallasi,194
8771,Yakkatut mahallasi,194
8772,Chimboylik mahallasi,194
8773,Yangiqo‘rg‘on,194
8774,S.Xondoyliqiy,194
8775,Achchisoy,194
8776,Boymirzayev,194
8777,Qoramozor,194
8778,S.Raximov,194
8779,Bo‘ston,194
8780,G‘azalkent,194
8781,Xo‘jakent,194
8782,Sarbog‘ mahallasi,194
8783,Alg‘abas mahallasi,194
8784,Nurchilar mahallasi,194
8785,?apal maxallasi ,194
8786,Yangi arg‘in,195
8787,Xo‘jaqo‘rg‘on,195
8788,M.Ulug‘bek,195
8789,Chinobod,195
8790,Madaniyat,195
8791,G‘.G‘ulom,195
8792,Birlik,195
8793,Do‘rmon,195
8794,Yonariq,195
8795,Soxibkor,195
8796,Nurafshon,195
8797,Iftixor,195
8798,Zebiniso,195
8799,Sharq,195
8800,Yangiobod,195
8801,Shalola,195
8802,Yuqori yuz,195
8803,Xosildor,195
8804,Xaydarobod,195
8805,Shodlik,195
8806,Yangi avlod,195
8807,Yangi xayot,195
8808,Fidokor,195
8809,GES Qodiriya,195
8810,Tukiston MFY,195
8811,Mexnat,195
8812,Qurilish,195
8813,Ilg‘or,195
8814,May,195
8815,Taraqqiy,195
8816,Po‘lat Qadam,195
8817,Navruz,195
8818,O‘tkir,195
8819,Faravon,195
8820,Tinchlik,195
8821,Yangiyo‘l,195
8822,Olmazor,195
8823,Uzumzor,195
8824,Uymavut,195
8825,O‘nqo‘rg‘on,195
8826,Ziyokor,195
8827,A.Jomiy,195
8828,Axillik,195
8829,Mustakillik,195
8830,Ko‘prikboshi,195
8831,Ma’rifat,195
8832,Yangi O‘nqo‘rg‘on,195
8833,Botanika,195
8834,Istiqlol,195
8835,Bunyodkor,195
8836,Bobur,195
8837,Obod,195
8838,Boyjigit,195
8839,Beruniy,195
8840,Guliston,195
8841,Oybek,195
8842,Istiqbol,195
8843,Nurobod,195
8844,Qipchoq,195
8845,Parvoz,195
8846,Fayzobod,195
8847,Yoshlik,195
8848,A.Navoii,195
8849,Oq oltin,195
8850,Navbaxor,195
8851,Darxan,195
8852,Bo‘ston,195
8853,Baytqo‘rg‘on,195
8854,Xo‘jamozor,196
8855,Gulbog‘ mahallasi,196
8856,Istiqlolning 5-yilligi,196
8857,Ulug‘bek,196
8858,O‘rikzor,196
8859,Navro‘z mahallasi,196
8860,Bo‘ston,196
8861,Achchi-soy,196
8862,O‘ratepa,196
8863,Eski qal’a,196
8864,O‘rtaovul mahallasi,196
8865,Bog‘ishamol,196
8866,Iqbol,196
8867,M.M.Xorazmiy,196
8868,Vatanparvar,196
8869,Madaniyat,196
8870,Navbahor,196
8871,Kengkechik,196
8872,Abdujalilbob,196
8873,Asil,196
8874,Nihol,196
8875,Bog‘zor,196
8876,Nayman,196
8877,Dustlik,196
8878,Zarafshon,196
8879,Axlobod,196
8880,Ibrat,196
8881,Navqiron,196
8882,Kurilish,196
8883,Nurobod,196
8884,Obod,196
8885,Qirguzar,196
8886,Aloka,196
8887,Daliguzar,196
8888,Nazarbek,196
8889,Katta Chinor,196
8890,Dexqonobod mahallasi,196
8891,Gulzor,196
8892,Alimbuva,196
8893,Obod turmush,196
8894,Nurafshon mahallasi,196
8895,Amir Temur mahallasi,196
8896,Mevazor mahallasi,196
8897,Tokzor,196
8898,Eshonguzar,196
8899,Farobiy,196
8900,Turopobod,196
8901,Ramadon,196
8902,Xarakat,196
8903,O‘rta,196
8904,Chinor,196
8905,Sortepa,196
8906,Yangi Hayot,196
8907,Shodlik mahallasi,196
8908,Saxovat mahallasi,196
8909,Fayz mahallasi,196
8910,Tariq-teshar,196
8911,Turkiston mahallasi,196
8912,Tuqimachi mahallasi,196
8913,Tarnov,196
8914,Quyoshli,196
8915,Kaxramon,196
8916,Istiqlol,196
8917,Bodomzor,196
8918,A.Yassaviy,196
8919,Baliqchi,196
8920,Obod to‘qimachi,196
8921,Ilg‘or,196
8922,Olmazor,196
8923,Namuna,196
8924,Oybek,196
8925,Chorbog‘,196
8926,Muxammad Muso mahallasi,196
8927,Past Darxon mahallasi,196
8928,Erkinguzar,196
8929,Ko‘ksaroy,197
8930,Do‘stlik,197
8931,Do‘stlik-1,197
8932,Shodlik,197
8933,Gul,197
8934,Beruniy,197
8935,Mingchinor,197
8936,Oydinobod,197
8937,Galabotir,197
8938,Paxtazor,197
8939,Madaniyat,197
8940,Yilkichi,197
8941,Yulduz,197
8942,Paxtachi,197
8943,Mirobod,197
8944,Ibrat,197
8945,Mashrab,197
8946,Surum,197
8947,Xo‘japiskon,197
8948,Chinobod,197
8949,Abay,197
8950,Beshkent,197
8951,Tinchlik,197
8952,Mevazor,197
8953,Kushek,197
8954,Navqiron,197
8955,Sergeli mahallasi,197
8956,Baliqchi,197
8957,Bogiston,197
8958,Uch chinor,197
8959,To‘qboy,197
8960,Chaqmoq,197
8961,Vatan,197
8962,Birlik,197
8963,Xo‘ja,197
8964,O‘jakent,197
8965,Jumag‘ul,197
8966,Do‘stlik mahallasi,197
8967,Do‘stlik MFY,197
8968,Jag‘alboyli,198
8969,Eltamg‘ali,198
8970,Boyg‘uli,198
8971,Qo‘shtepa,198
8972,Qushtamg‘ali,198
8973,Usta Normat,198
8974,Qaxramon,198
8975,Zarbdor,198
8976,Navbaxor,198
8977,Tolovul,198
8978,Xamzaobod,198
8979,Sultonobod,198
8980,X.Olimjon,198
8981,Mustaqillik,198
8982,S.Segizboyev,198
8983,Zarafshon,198
8984,Xonobod,198
8985,Qo‘rg‘oncha,198
8986,Yoshlik,198
8987,Navro‘z,198
8988,Qo‘rg‘ontepa,198
8989,S.Raximov,198
8990,Tortuvli,198
8991,Madaniyat,198
8992,Suvti,198
8993,Guliston,198
8994,Birlik,198
8995,Xalqobod,198
8996,Xosildor,198
8997,G‘allaquduq,199
8998,Ilg‘or,199
8999,Shovg‘oz,199
9000,O‘zbekiston,199
9001,Tut,199
9002,Nurobod,199
9003,Telov,199
9004,Ubayd,199
9005,Alisher,199
9006,Uvak,199
9007,Gulobod,199
9008,Ozodlik,199
9009,Oybuloq,199
9010,Eyvalek,199
9011,Susam,199
9012,Toshariq,199
9013,Yangixayot,199
9014,Yangabod,199
9015,Qorasuvyoqa,199
9016,Quyun,199
9017,Yonariq,199
9018,Chuvildoq,199
9019,Chinor,199
9020,Chetsuv,199
9021,Ungut,199
9022,Yalpoqtepa,199
9023,Qoraxtoy,199
9024,Ovjazsoy,199
9025,Shodmalik,199
9026,Sanam,199
9027,Qiziloy,199
9028,Go‘shsoy,199
9029,Ko‘ksaroy,199
9030,Sartamg‘ali,199
9031,Xo‘ja maxallasi,200
9032,Kichikqo‘rg‘on maxallasi,200
9033,Tojibay Rizayev maxallasi,200
9034,Qo‘lichi mahallasi,200
9035,Qo‘rg‘on mahallasi,200
9036,Cho‘qqayma mahallasi,200
9037,Qirg‘izovul maxallasi,200
9038,O‘choq maxallasi,200
9039,Qo‘rg‘ontepa maxallasi,200
9040,Ulug‘bek maxallasi,200
9041,Bo‘rsiliq maxallasi,200
9042,Gulbog‘ maxallasi,200
9043,Qushshukur maxallasi,200
9044,Quyosh maxallasi,200
9045,Bozorboshi maxallasi,200
9046,Shampan maxallasi,200
9047,Teman mahallasi,200
9048,Olmazor mahallasi,200
9049,Chinor maxallasi,200
9050,Kungay maxallasi,200
9051,Markaziy mahallasi,200
9052,Davlatobod maxallasi,200
9053,Istiqlol maxallasi,200
9054,Quruqsoy mahallasi,200
9055,Fayzobod maxallasi,200
9056,Bodomtepa mahallasi,200
9057,Yangi Navbaxor maxallasi,200
9058,Samsarak mahallasi,200
9059,Nurobod maxallasi,200
9060,Chotqol maxallasi,200
9061,Yoshlik maxallasi,200
9062,Chinorbuloq maxallasi,200
9063,Kumushkon mahallasi,200
9064,Soy maxallasi,200
9065,Beshkappa maxallasi,200
9066,Oybek maxallasi,200
9067,Guliston maxallasi,200
9068,Xurriyat maxallasi,200
9069,Oqtepa maxallasi,200
9070,Yangi Sanganak maxallasi,200
9071,Oydin maxallasi,200
9072,Istiqbol mahallasi,200
9073,Nevich maxallasi,200
9074,Boyqozon mahallasi,200
9075,Mozorxoji mahallasi,200
9076,Surxi mahallasi,200
9077,Bog‘bon maxallasi,200
9078,Navro‘z maxallasi,200
9079,Obod maxallasi,200
9080,Yashnobod maxallasi,200
9081,Objuvoz maxallasi,200
9082,Qizilsoy maxallasi,200
9083,Novdak maxallasi,200
9084,Qayilma maxallasi,200
9085,Tolbuloq maxallasi,200
9086,Yangiobod maxallasi,200
9087,Samarobod maxallasi,200
9088,Chinorli maxallasi,200
9089,Buloqboshi maxallasi,200
9090,Chashma maxallasi,200
9091,Bo‘ston maxallasi,200
9092,Said ota maxallasi,200
9093,Ko‘l ota,201
9094,Chimqo‘rg‘on,201
9095,G‘ayrat,201
9096,Oqtepa,201
9097,Istiqlol,201
9098,Murotali,201
9099,Dustlik,201
9100,Guliston,201
9101,Birlik mfy,201
9102,Ahil,201
9103,Bekobod,201
9104,Saidobod,201
9105,Suvti,201
9106,Zominovul,201
9107,Mingtepa,201
9108,Mustakillik,201
9109,Maylobod,201
9110,Fayzobod,201
9111,Kelovchi,201
9112,Yangiobod,201
9113,Navoi,201
9114,Oybek,201
9115,Oqtom,201
9116,Taraqqiyot,201
9117,Kultepa,201
9118,Mitan,201
9119,Lolaariq,201
9120,Do‘ngqo‘rg‘on,201
9121,Mo‘minobod,201
9122,KIM PYEN XVA,202
9123,O‘choqli mahallasi,202
9124,Oltio‘g‘il,202
9125,Boyqo‘rg‘on,202
9126,Yo‘ng‘ichqoli,202
9127,Jang‘aboy,202
9128,Saidovul-baxt,202
9129,Arg‘in-Sada,202
9130,Do‘stlik,202
9131,Ma’shal,202
9132,Farovon,202
9133,Fayzobod,202
9134,O‘rtaovul,202
9135,Xalqabod,202
9136,Qorasuv,202
9137,Korakuyli,202
9138,Nomdanak,202
9139,Oq ota,202
9140,Tinchlik,202
9141,Obod,202
9142,Mustaqillik,202
9143,Yoriq,202
9144,Usmon ota,202
9145,Adolat,202
9146,Urtabuz mahallasi,202
9147,Boyovul,202
9148,Qaytmas,202
9149,Rovatak,202
9150,Darxan mahallasi,202
9151,Galabotir mahallasi,202
9152,Burgalik mahallasi,202
9153,Kukmuyin mahallasi,202
9154,Kundizak mahallasi,202
9155,Kuchluk mahallasi,202
9156,Uygur mahallasi,202
9157,Mayramkul mahallasi,202
9158,Mingtepa mahallasi,202
9159,Kushdaryo mahallasi,202
9160,Bunyodkor mahallasi,202
9161,Yangiyul,202
9162,Yangiobod mahallasi,202
9163,Yukoriovul mahallasi,202
9164,Sholikor mahallasi,202
9165,Yangi turmush mahallasi,202
9166,Changtepa mahallasi,202
9167,Taraqqiyot,202
9168,Chukurovul mahallasi,202
9169,Turkiston,202
9170,Guliston mahallasi,202
9171,Beshboy mahallasi,202
9172,Gulobod mahallasi,202
9173,Chegera mahallasi,202
9174,Urtasaroy mahallasi,202
9175,Aranshi,202
9176,Yangilik mahallasi,202
9177,Toshloq,202
9178,A.Yo‘lbarisov,202
9179,Chin-Maschit,203
9180,Xo‘ja,203
9181,Ulug‘vor,203
9182,Avg‘on,203
9183,Do‘stlik,203
9184,G‘ayrat,203
9185,Yo‘ltushgan,203
9186,Bog‘bon,203
9187,Eshonobod,203
9188,Tillatopgan,203
9189,Xumo,203
9190,Kanalobod,203
9191,Axillik,203
9192,Yovvosh,203
9193,A.Navoiy,203
9194,Mevazor,203
9195,Gulzorobod,203
9196,Yollama,203
9197,Kir,203
9198,Oydin,203
9199,Soxibkor,203
9200,Yangi Xayot,203
9201,A.Temur,203
9202,Besh kapa,203
9203,Bunyodkor,203
9204,Istiqlol,203
9205,Tillaobod,203
9206,Tinchlik,203
9207,Yaxshi Niyat,203
9208,Tong Yulduzi,203
9209,Nafis,203
9210,Yoshlik,203
9211,Sutbuloq,203
9212,Islomobod,203
9213,Paxtaobod,203
9214,Samarqand,203
9215,Xamza,203
9216,Birlik,203
9217,Markaziy,203
9218,Rasulobod,203
9219,Sarbozor,203
9220,Chorvador,203
9221,Qozi,203
9222,Humo,203
9223,Dexkonobod,203
9224,Kattatepalik,203
9225,Ochamayli MFY,203
9226,Navro‘z,203
9227,Yangiobod,203
9228,Extirom,203
9229,Ko‘tarma,203
9230,Sutchilar,203
9231,Madaniyat,203
9232,Obixayot,203
9233,Usmon Nosir,203
9234,Yangi mahalla mahallasi,203
9235,O‘zbekiston,204
9236,Navro‘z,204
9237,Nurli yo‘l,204
9238,Miyam Kangli,204
9239,Darxan,204
9240,Nurafshon,204
9241,Jalol tepa,204
9242,Kavardon,204
9243,Gulobod,204
9244,A.Yassaviy,204
9245,Yoshlik,204
9246,Kangli,204
9247,Obodon,204
9248,Navoiy,204
9249,Guliston,204
9250,Buloq boshi,204
9251,Nurli zamin,204
9252,Baliqchi,204
9253,Ittifoq,204
9254,Iyk ota MFY,204
9255,Istiqlol,204
9256,Navbahor,204
9257,Kizilsoy,204
9258,Ma’rifat,204
9259,Baxor,204
9260,Mirobod,204
9261,Chirchiq,204
9262,Sulton ravot,204
9263,Tinchlik,204
9264,T.G.Xvan,204
9265,Yangiobod,204
9266,Oqovul,204
9267,Fayziobod,204
9268,Taraqqiyot,204
9269,Sakson ota,204
9270,Farovon,204
9271,Usmonobod,204
9272,Yangixayot,204
9273,Saxovat,204
9274,Uchchinor,204
9275,Toshto‘g‘izoq,204
9276,Istiqbol,204
9277,Yashnobod,204
9278,Sergeli,204
9279,Jumabozor,204
9280,Birlik,204
9281,Markaziy,204
9282,Qora suv,204
9283,Qursoy,204
9284,Chumchuqjar,204
9285,Tuyabo‘g‘iz,205
9286,G‘alaba,205
9287,Ozod (Navro‘z),205
9288,Gulbog‘,205
9289,Obod (Do‘stlik),205
9290,Ko‘shtepa,205
9291,Yangiyo‘l,205
9292,Ko‘kalamzor,205
9293,Sho‘ralisoy,205
